date,game_id,team,opponent,is_home,player,player_id,player_key,decision,is_starter,season_era,innings,outs,pitches,batters_faced,hits_allowed,hr_allowed,so,bb,hbp,balk,runs_allowed,earned_runs,is_qs
2026-07-12,2021039122,中日,広島,False,森 翔平,2103788,p2103788,敗,True,2.82,4,12,69,19,4,2,3,3,0,0,4,4,False
2026-07-12,2021039122,中日,広島,False,菊地 ハルン,2117693,p2117693,,False,9.0,1,3,29,8,4,0,2,0,1,0,2,2,False
2026-07-12,2021039122,中日,広島,False,島内 颯太郎,1800073,p1800073,,False,3.86,1,3,16,3,0,0,1,0,0,0,0,0,False
2026-07-12,2021039122,中日,広島,False,辻 大雅,2106037,p2106037,,False,4.58,1,3,21,5,1,1,0,1,0,0,2,2,False
2026-07-12,2021039122,中日,広島,False,常廣 羽也斗,2110267,p2110267,,False,4.5,1,3,15,4,1,0,2,0,0,0,0,0,False
2026-07-12,2021039122,広島,中日,True,涌井 秀章,500014,p500014,勝,True,3.13,6,18,93,22,6,0,2,0,0,0,1,1,True
2026-07-12,2021039122,広島,中日,True,齋藤 綱記,1400199,p1400199,,False,3.04,1,3,14,3,0,0,0,0,0,0,0,0,False
2026-07-12,2021039122,広島,中日,True,アブレウ,2060049,p2060049,,False,8.31,1,3,16,3,0,0,0,0,0,0,0,0,False
2026-07-12,2021039122,広島,中日,True,牧野 憲伸,2107086,p2107086,,False,3.45,1,3,10,4,1,0,1,0,0,0,0,0,False
2026-07-12,2021039123,阪神,ヤクルト,False,松本 健吾,1750696,p1750696,,True,2.85,7,21,103,23,3,1,5,0,0,0,1,1,True
2026-07-12,2021039123,阪神,ヤクルト,False,丸山 翔大,2000033,p2000033,,False,2.21,1,3,13,3,0,0,1,0,0,0,0,0,False
2026-07-12,2021039123,阪神,ヤクルト,False,リランソ,2122334,p2122334,敗,False,0.0,0.1,1,21,4,2,0,0,1,1,0,1,0,False
2026-07-12,2021039123,ヤクルト,阪神,True,伊藤 将司,2000052,p2000052,,True,3.14,7,21,92,25,3,0,6,2,0,0,0,0,True
2026-07-12,2021039123,ヤクルト,阪神,True,工藤 泰成,2112146,p2112146,H,False,1.69,1,3,24,6,1,0,2,1,0,0,0,0,False
2026-07-12,2021039123,ヤクルト,阪神,True,ドリス,1600033,p1600033,勝,False,1.59,1,3,12,4,2,0,1,0,0,0,1,1,False
2026-07-12,2021039124,日本ハム,西武,False,髙橋 光成,1400182,p1400182,敗,True,2.31,4.1,13,85,24,8,2,3,3,0,0,7,7,False
2026-07-12,2021039124,日本ハム,西武,False,上田 大河,2106794,p2106794,,False,1.76,1.2,5,14,5,0,0,0,0,0,0,0,0,False
2026-07-12,2021039124,日本ハム,西武,False,豆田 泰志,2000077,p2000077,,False,3.14,1,3,32,6,2,0,1,1,0,0,1,1,False
2026-07-12,2021039124,日本ハム,西武,False,中村 祐太,1300061,p1300061,,False,1.69,1,3,13,3,0,0,2,0,0,0,0,0,False
2026-07-12,2021039124,西武,日本ハム,True,山﨑 福也,1400195,p1400195,勝,True,2.74,5,15,69,23,7,1,3,1,0,0,2,2,False
2026-07-12,2021039124,西武,日本ハム,True,金村 尚真,2107859,p2107859,,False,4.0,1,3,18,4,1,0,2,0,0,0,0,0,False
2026-07-12,2021039124,西武,日本ハム,True,堀 瑞輝,1600133,p1600133,,False,2.19,1,3,16,4,1,0,3,0,0,0,0,0,False
2026-07-12,2021039124,西武,日本ハム,True,柳川 大晟,2103635,p2103635,,False,2.4,1,3,15,3,0,0,0,0,0,0,0,0,False
2026-07-12,2021039124,西武,日本ハム,True,達 孝太,2050307,p2050307,,False,3.59,1,3,13,3,0,0,3,0,0,0,0,0,False
2026-07-12,2021039125,ロッテ,オリックス,False,髙島 泰都,1750543,p1750543,勝,True,3.72,7.1,22,114,31,9,1,6,1,1,0,2,2,True
2026-07-12,2021039125,ロッテ,オリックス,False,山﨑 颯一郎,1600155,p1600155,,False,2.27,0.2,2,13,3,0,0,0,1,0,0,0,0,False
2026-07-12,2021039125,ロッテ,オリックス,False,入山 海斗,2107693,p2107693,,False,3.18,1,3,19,5,1,0,1,0,1,0,1,1,False
2026-07-12,2021039125,オリックス,ロッテ,True,ロング,2101204,p2101204,敗,True,4.12,5,15,93,22,7,3,6,1,1,0,6,6,False
2026-07-12,2021039125,オリックス,ロッテ,True,坂本 光士郎,1800037,p1800037,,False,2.41,3,9,43,11,1,0,2,1,0,0,0,0,False
2026-07-12,2021039125,オリックス,ロッテ,True,大聖,1950700,p1950700,,False,18.0,1,3,23,6,3,0,1,0,0,0,2,2,False
2026-07-12,2021039126,ソフトバンク,楽天,False,ウレーニャ,1560256,p1560256,敗,True,4.64,4,12,98,27,9,1,2,6,0,0,7,7,False
2026-07-12,2021039126,ソフトバンク,楽天,False,藤原 聡大,2110493,p2110493,,False,4.84,2,6,25,8,2,0,0,0,0,0,1,0,False
2026-07-12,2021039126,ソフトバンク,楽天,False,柴田 大地,2103765,p2103765,,False,3.52,1,3,16,4,0,0,2,1,0,0,0,0,False
2026-07-12,2021039126,ソフトバンク,楽天,False,日當 直喜,2108325,p2108325,,False,2.25,1,3,17,5,2,0,0,0,0,0,1,1,False
2026-07-12,2021039126,楽天,ソフトバンク,True,大関 友久,1900106,p1900106,勝,True,5.37,5,15,112,24,7,1,4,1,1,0,2,2,False
2026-07-12,2021039126,楽天,ソフトバンク,True,伊藤 優輔,2000008,p2000008,,False,1.71,1,3,9,3,1,0,1,0,0,0,0,0,False
2026-07-12,2021039126,楽天,ソフトバンク,True,鈴木 豪太,2102969,p2102969,,False,2.05,1,3,16,3,0,0,0,0,0,0,0,0,False
2026-07-12,2021039126,楽天,ソフトバンク,True,岩井 俊介,2108558,p2108558,,False,0.0,1,3,11,4,1,0,0,1,0,0,0,0,False
2026-07-12,2021039126,楽天,ソフトバンク,True,大竹 風雅,2103847,p2103847,,False,0.0,1,3,10,4,2,0,1,0,0,0,0,0,False
2026-07-12,2021039127,DeNA,巨人,False,井上 温大,1900019,p1900019,勝,True,2.17,6,18,100,26,5,0,4,2,0,0,3,2,True
2026-07-12,2021039127,DeNA,巨人,False,中川 皓太,1500052,p1500052,H,False,1.69,1,3,15,3,0,0,1,0,0,0,0,0,False
2026-07-12,2021039127,DeNA,巨人,False,船迫 大雅,1450689,p1450689,H,False,3.06,1,3,8,3,0,0,1,0,0,0,0,0,False
2026-07-12,2021039127,DeNA,巨人,False,マルティネス,1700010,p1700010,Ｓ,False,1.44,1,3,12,3,0,0,0,0,0,0,0,0,False
2026-07-12,2021039127,巨人,DeNA,True,篠木 健太郎,1850838,p1850838,敗,True,4.13,5,15,92,21,3,1,5,4,0,0,4,4,False
2026-07-12,2021039127,巨人,DeNA,True,松本 凌人,2108557,p2108557,,False,0.0,1,3,13,3,0,0,1,0,0,0,0,0,False
2026-07-12,2021039127,巨人,DeNA,True,宮城 滝太,1800049,p1800049,,False,2.31,1,3,11,4,1,0,0,0,0,0,0,0,False
2026-07-12,2021039127,巨人,DeNA,True,レイノルズ,2117433,p2117433,,False,1.5,1,3,17,3,0,0,3,0,0,0,0,0,False
2026-07-12,2021039127,巨人,DeNA,True,伊勢 大夢,1900032,p1900032,,False,2.92,1,3,15,3,1,0,0,0,0,0,0,0,False
2026-07-12,2021039128,中日,広島,False,床田 寛樹,1600123,p1600123,勝,True,2.53,6,18,88,22,2,1,4,2,0,0,1,1,True
2026-07-12,2021039128,中日,広島,False,遠藤 淳志,1700072,p1700072,H,False,2.43,1,3,8,3,0,0,1,0,0,0,0,0,False
2026-07-12,2021039128,中日,広島,False,ハーン,1960397,p1960397,H,False,0.88,1,3,13,4,1,0,0,0,0,0,0,0,False
2026-07-12,2021039128,中日,広島,False,森浦 大輔,2000061,p2000061,,False,2.64,1,3,13,3,0,0,2,0,0,0,0,0,False
2026-07-12,2021039128,広島,中日,True,金丸 夢斗,2108462,p2108462,敗,True,2.65,5.2,17,116,24,4,1,7,2,0,0,3,3,False
2026-07-12,2021039128,広島,中日,True,伊藤 茉央,2105038,p2105038,,False,2.7,0.1,1,5,1,0,0,0,0,0,0,0,0,False
2026-07-12,2021039128,広島,中日,True,藤嶋 健人,1600110,p1600110,,False,1.74,1,3,16,3,1,0,1,0,0,0,0,0,False
2026-07-12,2021039128,広島,中日,True,アブレウ,2060049,p2060049,,False,6.75,1,3,20,3,0,0,2,0,0,0,0,0,False
2026-07-12,2021039128,広島,中日,True,橋本 侑樹,1900038,p1900038,,False,1.96,0.1,1,20,5,3,0,1,1,0,0,2,2,False
2026-07-12,2021039128,広島,中日,True,草加 勝,1851138,p1851138,,False,1.0,0.2,2,9,2,0,0,0,0,0,0,0,0,False
2026-07-12,2021039129,阪神,ヤクルト,False,吉村 貢司郎,2103794,p2103794,敗,True,4.08,7,21,99,26,5,2,4,1,0,0,3,3,True
2026-07-12,2021039129,阪神,ヤクルト,False,廣澤 優,2105626,p2105626,,False,3.16,1,3,9,3,0,0,1,0,0,0,0,0,False
2026-07-12,2021039129,ヤクルト,阪神,True,村上 頌樹,2000055,p2000055,,True,1.98,6,18,104,26,7,0,7,2,0,0,0,0,True
2026-07-12,2021039129,ヤクルト,阪神,True,工藤 泰成,2112146,p2112146,勝,False,1.63,1,3,12,3,0,0,1,0,0,0,0,0,False
2026-07-12,2021039129,ヤクルト,阪神,True,岩崎 優,1300075,p1300075,H,False,3.0,1,3,15,4,1,0,1,0,0,0,0,0,False
2026-07-12,2021039129,ヤクルト,阪神,True,ドリス,1600033,p1600033,Ｓ,False,1.53,1,3,17,5,2,0,2,0,0,0,0,0,False
2026-07-12,2021039130,日本ハム,西武,False,隅田 知一郎,1751148,p1751148,勝,True,2.27,7,21,100,25,4,0,5,0,0,0,0,0,True
2026-07-12,2021039130,日本ハム,西武,False,森脇 亮介,1800085,p1800085,,False,0.0,1,3,12,3,0,0,0,0,0,0,0,0,False
2026-07-12,2021039130,日本ハム,西武,False,上田 大河,2106794,p2106794,,False,2.2,1,3,14,6,3,0,0,0,0,0,1,1,False
2026-07-12,2021039130,西武,日本ハム,True,福島 蓮,2100027,p2100027,敗,True,3.43,4.0,12,87,20,7,2,4,0,0,0,6,6,False
2026-07-12,2021039130,西武,日本ハム,True,金村 尚真,2107859,p2107859,,False,3.0,3,9,43,12,2,0,3,2,0,0,0,0,False
2026-07-12,2021039130,西武,日本ハム,True,齋藤 友貴哉,1800068,p1800068,,False,9.2,1,3,31,10,5,1,0,3,0,0,6,6,False
2026-07-12,2021039130,西武,日本ハム,True,上原 健太,1500109,p1500109,,False,3.63,1,3,9,3,0,0,1,0,0,0,0,0,False
2026-07-12,2021039131,ロッテ,オリックス,False,エスピノーザ,2108177,p2108177,勝,True,2.4,7,21,94,27,4,0,4,2,0,0,2,2,True
2026-07-12,2021039131,ロッテ,オリックス,False,椋木 蓮,1650221,p1650221,H,False,2.4,1,3,24,5,2,0,2,0,0,0,0,0,False
2026-07-12,2021039131,ロッテ,オリックス,False,才木 海翔,2107872,p2107872,,False,4.91,1,3,23,5,2,0,3,0,0,0,0,0,False
2026-07-12,2021039131,オリックス,ロッテ,True,小島 和哉,1800052,p1800052,敗,True,3.51,5.0,15,86,21,5,0,2,0,1,0,3,3,False
2026-07-12,2021039131,オリックス,ロッテ,True,八木 彬,1450608,p1450608,,False,2.17,1,3,20,6,2,0,2,0,1,0,1,1,False
2026-07-12,2021039131,オリックス,ロッテ,True,カスティーヨ,1760440,p1760440,,False,1.59,1,3,17,3,0,0,0,0,0,0,0,0,False
2026-07-12,2021039131,オリックス,ロッテ,True,小野 郁,1400140,p1400140,,False,2.35,1,3,14,4,1,0,1,0,0,0,0,0,False
2026-07-12,2021039131,オリックス,ロッテ,True,澤田 圭佑,1600157,p1600157,,False,3.95,1,3,27,6,3,2,1,0,0,0,3,3,False
2026-07-12,2021039132,ソフトバンク,楽天,False,古謝 樹,2110316,p2110316,敗,True,4.06,6,18,93,25,6,1,6,1,0,0,3,3,True
2026-07-12,2021039132,ソフトバンク,楽天,False,内 星龍,2000126,p2000126,,False,5.28,1,3,9,3,0,0,1,0,0,0,0,0,False
2026-07-12,2021039132,ソフトバンク,楽天,False,中込 陽翔,1850921,p1850921,,False,8.1,1,3,13,3,0,0,1,0,0,0,0,0,False
2026-07-12,2021039132,楽天,ソフトバンク,True,松本 晴,2107909,p2107909,勝,True,3.53,6,18,92,22,4,0,9,1,0,0,0,0,True
2026-07-12,2021039132,楽天,ソフトバンク,True,オスナ,1560184,p1560184,H,False,0.96,1,3,14,3,0,0,0,0,0,0,0,0,False
2026-07-12,2021039132,楽天,ソフトバンク,True,松本 裕樹,1400126,p1400126,H,False,2.64,1,3,6,3,0,0,0,0,0,0,0,0,False
2026-07-12,2021039132,楽天,ソフトバンク,True,杉山 一樹,1800107,p1800107,Ｓ,False,2.67,1,3,16,3,0,0,2,0,0,0,0,0,False
2026-07-13,2021039133,,,False,山﨑 伊織,2000006,p2000006,,True,4.76,5.2,17,96,24,5,0,5,2,0,0,3,3,False
2026-07-13,2021039133,,,False,泉 圭輔,1800111,p1800111,,False,0.0,0.1,1,5,2,1,0,1,0,0,0,0,0,False
2026-07-13,2021039133,,,False,中川 皓太,1500052,p1500052,敗,False,2.49,0.1,1,6,3,2,0,0,0,0,0,2,2,False
2026-07-13,2021039133,,,False,船迫 大雅,1450689,p1450689,,False,2.95,0.2,2,16,4,2,0,0,0,0,0,0,0,False
2026-07-13,2021039133,,,False,堀田 賢慎,1900016,p1900016,,False,0.48,1,3,26,6,2,0,1,1,0,0,0,0,False
2026-07-13,2021039133,,,True,山野 太一,2000025,p2000025,勝,True,2.06,7,21,109,28,5,1,9,3,0,0,3,3,True
2026-07-13,2021039133,,,True,清水 昇,1800033,p1800033,H,False,1.57,1,3,21,6,2,0,1,1,0,0,1,1,False
2026-07-13,2021039133,,,True,キハダ,1961046,p1961046,Ｓ,False,2.73,1,3,14,3,0,0,1,0,0,0,0,0,False
2026-07-13,2021039134,,,False,髙橋 遥人,1700078,p1700078,勝,True,1.62,8,24,105,31,7,1,9,0,0,0,2,2,True
2026-07-13,2021039134,,,False,ドリス,1600033,p1600033,Ｓ,False,1.48,1,3,21,5,0,0,2,2,0,0,0,0,False
2026-07-13,2021039134,,,True,マラー,2100961,p2100961,敗,True,3.2,7.1,22,120,31,7,3,7,2,0,0,5,5,False
2026-07-13,2021039134,,,True,アブレウ,2060049,p2060049,,False,6.0,0.2,2,15,3,1,0,0,0,0,0,0,0,False
2026-07-13,2021039134,,,True,伊藤 茉央,2105038,p2105038,,False,2.53,0.2,2,17,5,2,0,0,1,0,0,0,0,False
2026-07-13,2021039134,,,True,齋藤 綱記,1400199,p1400199,,False,3.0,0.1,1,3,1,0,0,0,0,0,0,0,0,False
2026-07-13,2021039135,,,False,石田 裕太郎,2112182,p2112182,,True,2.97,4,12,81,22,8,1,4,2,0,0,4,4,False
2026-07-13,2021039135,,,False,岩田 将貴,2000059,p2000059,勝,False,0.48,1,3,14,4,1,0,1,0,0,0,0,0,False
2026-07-13,2021039135,,,False,浜地 真澄,1600116,p1600116,H,False,0.0,1,3,12,4,0,0,0,1,0,0,0,0,False
2026-07-13,2021039135,,,False,宮城 滝太,1800049,p1800049,H,False,2.22,1,3,17,3,0,0,1,0,0,0,0,0,False
2026-07-13,2021039135,,,False,伊勢 大夢,1900032,p1900032,H,False,2.81,1,3,27,6,1,0,2,2,0,0,0,0,False
2026-07-13,2021039135,,,False,レイノルズ,2117433,p2117433,Ｓ,False,1.46,1,3,20,4,0,0,1,1,0,0,0,0,False
2026-07-13,2021039135,,,True,岡本 駿,2114807,p2114807,敗,True,3.24,4.1,13,82,21,6,0,0,2,0,0,5,5,False
2026-07-13,2021039135,,,True,島内 颯太郎,1800073,p1800073,,False,3.6,0.2,2,13,3,0,0,0,1,0,0,0,0,False
2026-07-13,2021039135,,,True,髙 太一,1950429,p1950429,,False,2.25,1,3,11,3,0,0,1,0,0,0,0,0,False
2026-07-13,2021039135,,,True,遠藤 淳志,1700072,p1700072,,False,2.35,1,3,13,3,0,0,0,0,0,0,0,0,False
2026-07-13,2021039135,,,True,辻 大雅,2106037,p2106037,,False,4.35,1,3,16,3,0,0,1,0,0,0,0,0,False
2026-07-13,2021039135,,,True,鈴木 健矢,1900073,p1900073,,False,2.83,1,3,11,4,1,0,0,0,0,0,0,0,False
2026-07-13,2021039136,,,False,上沢 直之,1100099,p1100099,,True,2.36,6,18,107,27,6,0,7,2,2,0,0,0,True
2026-07-13,2021039136,,,False,オスナ,1560184,p1560184,,False,0.93,1,3,9,5,2,0,0,0,0,0,1,0,False
2026-07-13,2021039136,,,False,松本 裕樹,1400126,p1400126,勝,False,2.56,1,3,12,4,1,0,2,0,0,0,0,0,False
2026-07-13,2021039136,,,False,杉山 一樹,1800107,p1800107,Ｓ,False,2.89,1,3,21,4,1,1,3,0,0,0,1,1,False
2026-07-13,2021039136,,,True,北山 亘基,1750903,p1750903,,True,2.15,7,21,117,26,4,1,8,1,0,0,1,1,True
2026-07-13,2021039136,,,True,達 孝太,2050307,p2050307,H,False,3.54,1,3,22,5,1,0,2,1,0,0,0,0,False
2026-07-13,2021039136,,,True,島本 浩也,1000164,p1000164,敗,False,1.42,0.1,1,26,6,3,0,0,1,0,0,3,2,False
2026-07-13,2021039136,,,True,堀 瑞輝,1600133,p1600133,,False,2.08,0.2,2,9,2,0,0,2,0,0,0,0,0,False
2026-07-13,2021039137,,,False,九里 亜蓮,1300058,p1300058,敗,True,3.03,6,18,109,24,3,2,5,3,0,0,2,2,True
2026-07-13,2021039137,,,False,入山 海斗,2107693,p2107693,,False,3.47,0.2,2,36,6,3,0,1,0,1,0,1,1,False
2026-07-13,2021039137,,,False,阿部 翔太,2000101,p2000101,,False,27.0,0.1,1,1,1,0,0,0,0,0,0,0,0,False
2026-07-13,2021039137,,,False,岩嵜 翔,800080,p800080,,False,5.4,1,3,22,5,2,0,0,0,0,0,0,0,False
2026-07-13,2021039137,,,True,瀧中 瞭太,1900117,p1900117,勝,True,2.03,6.2,20,100,26,6,1,6,1,0,0,1,1,True
2026-07-13,2021039137,,,True,柴田 大地,2103765,p2103765,H,False,3.45,0.1,1,5,1,0,0,1,0,0,0,0,0,False
2026-07-13,2021039137,,,True,九谷 瑠,2121018,p2121018,H,False,1.13,1,3,15,4,1,0,1,0,0,0,0,0,False
2026-07-13,2021039137,,,True,藤平 尚真,1600092,p1600092,Ｓ,False,2.2,1,3,16,4,1,0,1,0,0,0,0,0,False
2026-07-13,2021039138,,,False,ジャクソン,2103904,p2103904,敗,True,3.23,5.1,16,94,22,4,1,5,2,1,0,2,2,False
2026-07-13,2021039138,,,False,坂本 光士郎,1800037,p1800037,,False,2.33,0.2,2,2,1,0,0,0,0,0,0,0,0,False
2026-07-13,2021039138,,,False,小野 郁,1400140,p1400140,,False,2.25,1,3,15,4,1,0,1,0,0,0,0,0,False
2026-07-13,2021039138,,,False,益田 直也,1100104,p1100104,,False,3.97,1,3,12,3,0,0,0,1,0,0,0,0,False
2026-07-13,2021039138,,,True,平良 海馬,1700124,p1700124,勝,True,0.92,6,18,91,25,7,0,4,1,0,0,0,0,True
2026-07-13,2021039138,,,True,篠原 響,2117734,p2117734,H,False,1.93,1,3,14,5,2,0,0,0,0,0,0,0,False
2026-07-13,2021039138,,,True,ウィンゲンター,1860167,p1860167,H,False,0.0,1,3,13,3,0,0,0,0,0,0,0,0,False
2026-07-13,2021039138,,,True,甲斐野 央,1800106,p1800106,Ｓ,False,2.2,1,3,21,5,0,0,1,3,0,0,1,1,False
2026-07-13,2021039139,,,False,西舘 勇陽,1850035,p1850035,勝,True,2.05,7,21,106,26,4,1,5,1,0,0,1,1,True
2026-07-13,2021039139,,,False,高梨 雄平,1600100,p1600100,,False,2.7,1,3,17,4,1,0,1,0,0,0,0,0,False
2026-07-13,2021039139,,,False,泉 圭輔,1800111,p1800111,,False,2.7,1,3,14,4,1,1,1,0,0,0,1,1,False
2026-07-13,2021039139,,,True,奥川 恭伸,1900024,p1900024,敗,True,3.3,6,18,95,26,8,2,4,1,0,0,7,7,False
2026-07-13,2021039139,,,True,石原 勇輝,1851155,p1851155,,False,4.5,1,3,18,5,2,0,2,0,0,0,1,1,False
2026-07-13,2021039139,,,True,大西 広樹,1900027,p1900027,,False,9.0,1,3,10,4,1,0,0,0,0,0,0,0,False
2026-07-13,2021039139,,,True,阪口 皓亮,1700060,p1700060,,False,3.09,1,3,19,4,1,0,1,0,0,0,0,0,False
2026-07-13,2021039140,,,False,今朝丸 裕喜,2109682,p2109682,敗,True,5.63,4,12,75,19,6,1,1,1,1,0,4,4,False
2026-07-13,2021039140,,,False,津田 淳哉,2112141,p2112141,,False,1.23,2,6,33,8,2,1,2,1,0,0,1,1,False
2026-07-13,2021039140,,,False,石黒 佑弥,2106233,p2106233,,False,4.58,1,3,30,6,2,0,2,1,0,0,1,1,False
2026-07-13,2021039140,,,False,セベリーノ,2108124,p2108124,,False,0.0,1,3,12,3,0,0,1,0,0,0,0,0,False
2026-07-13,2021039140,,,True,中西 聖輝,1951008,p1951008,勝,True,4.68,6,18,89,24,4,0,4,2,0,0,2,2,True
2026-07-13,2021039140,,,True,橋本 侑樹,1900038,p1900038,H,False,1.86,1,3,16,3,0,0,1,0,0,0,0,0,False
2026-07-13,2021039140,,,True,吉田 聖弥,2105295,p2105295,,False,1.75,0.0,0,14,4,2,0,0,2,0,0,3,3,False
2026-07-13,2021039140,,,True,アブレウ,2060049,p2060049,H,False,5.4,0.2,2,16,4,1,0,1,1,0,0,0,0,False
2026-07-13,2021039140,,,True,齋藤 綱記,1400199,p1400199,H,False,2.96,0.1,1,5,1,0,0,1,0,0,0,0,0,False
2026-07-13,2021039140,,,True,松山 晋也,2107869,p2107869,Ｓ,False,1.52,1,3,24,6,3,0,0,0,0,0,0,0,False
2026-07-13,2021039141,,,False,東 克樹,1700058,p1700058,敗,True,2.72,5.2,17,99,27,10,0,4,0,0,0,6,6,False
2026-07-13,2021039141,,,False,松本 凌人,2108557,p2108557,,False,0.0,1.1,4,19,4,0,0,1,0,0,0,0,0,False
2026-07-13,2021039141,,,False,吉野 光樹,2105707,p2105707,,False,4.4,1,3,7,3,0,0,1,0,0,0,0,0,False
2026-07-13,2021039141,,,True,斉藤 優汰,2107847,p2107847,,True,2.79,4.2,14,110,24,6,0,4,4,0,0,2,2,False
2026-07-13,2021039141,,,True,辻 大雅,2106037,p2106037,,False,4.29,0.1,1,1,1,0,0,0,0,0,0,0,0,False
2026-07-13,2021039141,,,True,遠藤 淳志,1700072,p1700072,勝,False,2.27,1,3,11,3,0,0,2,0,0,0,0,0,False
2026-07-13,2021039141,,,True,髙 太一,1950429,p1950429,,False,2.17,1,3,16,4,1,0,1,0,0,0,0,0,False
2026-07-13,2021039141,,,True,ハーン,1960397,p1960397,,False,0.85,1,3,12,4,1,0,0,0,0,0,0,0,False
2026-07-13,2021039141,,,True,森浦 大輔,2000061,p2000061,,False,3.13,1,3,28,6,2,1,3,1,0,0,2,2,False
2026-07-13,2021039142,,,False,スチュワート・ジュニア,1900010,p1900010,敗,True,5.66,2.1,7,74,16,6,0,0,3,0,0,4,4,False
2026-07-13,2021039142,,,False,鈴木 豪太,2102969,p2102969,,False,2.25,1.2,5,28,7,1,0,2,1,0,0,1,1,False
2026-07-13,2021039142,,,False,ヘルナンデス,1961052,p1961052,,False,1.14,1,3,21,4,1,0,0,1,0,0,0,0,False
2026-07-13,2021039142,,,False,津森 宥紀,1900102,p1900102,,False,1.4,1,3,20,5,2,0,1,0,0,0,0,0,False
2026-07-13,2021039142,,,False,伊藤 優輔,2000008,p2000008,,False,2.45,1,3,25,6,2,1,2,1,0,0,2,2,False
2026-07-13,2021039142,,,False,中村 稔弥,1800054,p1800054,,False,3.0,1,3,13,4,1,0,1,0,0,0,0,0,False
2026-07-13,2021039142,,,True,加藤 貴之,1500110,p1500110,勝,True,2.63,5,15,89,21,8,1,7,0,0,0,3,2,False
2026-07-13,2021039142,,,True,上原 健太,1500109,p1500109,H,False,3.47,1,3,16,4,1,0,1,0,0,0,0,0,False
2026-07-13,2021039142,,,True,柴田 獅子,2117696,p2117696,H,False,2.45,1,3,18,4,0,0,1,1,0,0,0,0,False
2026-07-13,2021039142,,,True,達 孝太,2050307,p2050307,,False,3.49,1,3,15,4,1,0,1,0,0,0,0,0,False
2026-07-13,2021039142,,,True,田中 正義,1600164,p1600164,,False,3.07,0.1,1,25,5,3,0,1,1,0,0,3,3,False
2026-07-13,2021039142,,,True,堀 瑞輝,1600133,p1600133,Ｓ,False,1.98,0.2,2,14,3,1,0,2,0,0,0,0,0,False
2026-07-13,2021039143,,,False,片山 楽生,2050019,p2050019,,True,3.2,4.1,13,59,18,4,1,1,2,0,0,2,2,False
2026-07-13,2021039143,,,False,才木 海翔,2107872,p2107872,H,False,4.15,0.2,2,4,1,0,0,0,0,0,0,0,0,False
2026-07-13,2021039143,,,False,権田 琉成,2103713,p2103713,H,False,3.15,0.2,2,14,4,1,0,0,1,0,0,0,0,False
2026-07-13,2021039143,,,False,山﨑 颯一郎,1600155,p1600155,H,False,2.18,1.1,4,32,5,0,0,1,1,0,0,0,0,False
2026-07-13,2021039143,,,False,椋木 蓮,1650221,p1650221,敗,False,2.61,1,3,20,4,2,0,0,0,0,0,1,1,False
2026-07-13,2021039143,,,True,前田 健太,700049,p700049,,True,2.91,7,21,102,26,4,0,3,1,0,0,2,2,True
2026-07-13,2021039143,,,True,泰 勝利,2102124,p2102124,勝,False,0.0,1,3,24,5,0,0,1,1,0,0,0,0,False
2026-07-13,2021039143,,,True,藤平 尚真,1600092,p1600092,Ｓ,False,2.12,1,3,19,5,2,0,1,0,0,0,0,0,False
2026-07-13,2021039144,,,False,河村 説人,2000090,p2000090,,True,3.21,5,15,93,23,6,0,0,3,0,0,2,2,False
2026-07-13,2021039144,,,False,八木 彬,1450608,p1450608,H,False,2.11,1,3,13,3,0,0,0,0,0,0,0,0,False
2026-07-13,2021039144,,,False,カスティーヨ,1760440,p1760440,敗,False,1.59,0.0,0,12,3,1,0,0,0,0,0,3,0,False
2026-07-13,2021039144,,,False,澤田 圭佑,1600157,p1600157,,False,3.81,1,3,16,4,1,0,2,0,0,0,0,0,False
2026-07-13,2021039144,,,False,坂本 光士郎,1800037,p1800037,,False,3.1,1,3,18,5,3,0,0,0,0,0,2,2,False
2026-07-13,2021039144,,,True,佐藤 爽,2110118,p2110118,,True,2.77,5,15,88,20,3,0,3,2,1,0,1,1,False
2026-07-13,2021039144,,,True,黒田 将矢,2103612,p2103612,,False,2.57,1,3,15,5,2,1,1,0,0,0,1,1,False
2026-07-13,2021039144,,,True,E.ラミレス,1961294,p1961294,勝,False,5.4,1,3,19,4,1,1,0,0,0,0,1,1,False
2026-07-13,2021039144,,,True,ウィンゲンター,1860167,p1860167,H,False,0.0,1,3,15,3,0,0,0,0,0,0,0,0,False
2026-07-13,2021039144,,,True,中村 祐太,1300061,p1300061,,False,1.59,1,3,12,3,1,0,1,0,0,0,0,0,False
2026-07-13,2021039145,,,False,マタ,2122496,p2122496,,True,2.79,5.2,17,95,23,1,0,5,5,1,0,1,1,False
2026-07-13,2021039145,,,False,赤星 優志,2103689,p2103689,勝,False,2.62,0.1,1,5,1,0,0,0,0,0,0,0,0,False
2026-07-13,2021039145,,,False,船迫 大雅,1450689,p1450689,H,False,2.89,0.1,1,7,2,0,0,0,1,0,0,0,0,False
2026-07-13,2021039145,,,False,中川 皓太,1500052,p1500052,H,False,2.42,0.2,2,12,2,0,0,0,0,0,0,0,0,False
2026-07-13,2021039145,,,False,田中 瑛斗,1700027,p1700027,H,False,1.8,1,3,13,3,0,0,1,0,0,0,0,0,False
