date,game_id,inning,top_bottom,batting_team,player,player_id,player_key,event_type,event_sequence,run_value,result_detail,source
2026-06-22,2021039035,10,裏,楽天,平良 竜哉,2105283,p2105283,baserunning_out,1020400,-0.4,"フォーク、３・本塁間タッチアウト（平良）、挟まれる（平良）、ランナー1,2塁",result_detail_high_confidence
2026-06-23,2021039036,2,裏,中日,田中 幹也,1750701,p1750701,baserunning_out,0220300,-0.4,147km/h ストレート、バスター、慌てて戻る（田中）,result_detail_high_confidence
2026-06-23,2021039037,1,表,ヤクルト,長岡 秀樹,1900028,p1900028,baserunning_out,0110300,-0.4,133km/h スライダー、２・３塁間タッチアウト（長岡）、挟まれる（長岡）、ランナー1塁,result_detail_high_confidence
2026-06-23,2021039037,3,裏,阪神,中野 拓夢,2000056,p2000056,baserunning_out,0320300,-0.4,148km/h ストレート、慌てて戻る（中野）,result_detail_high_confidence
2026-06-23,2021039038,,,巨人,松本 剛,1100095,p1100095,stolen_base,1,0.2,,official_boxscore
2026-06-24,2021039042,2,表,DeNA,梶原 昂希,2103703,p2103703,baserunning_out,0210400,-0.4,137km/h フォーク、挟まれる（梶原）、ランナー2塁,result_detail_high_confidence
2026-06-24,2021039046,7,裏,ソフトバンク,牧原 大成,1000175,p1000175,baserunning_out,0720400,-0.4,149km/h ツーシーム、２塁戻れずアウト（牧原大）、打球判断を誤る（牧原大）,result_detail_high_confidence
2026-06-25,2021039047,,,中日,村松 開人,1750223,p1750223,stolen_base,1,0.2,,official_boxscore
2026-06-25,2021039047,1,表,DeNA,勝又 温史,1800046,p1800046,baserunning_out,0110400,-0.4,ストレート、慌てて戻る（勝又）,result_detail_high_confidence
2026-06-25,2021039049,,,西武,長谷川 信哉,2000075,p2000075,stolen_base,1,0.2,,official_boxscore
2026-06-25,2021039050,,,ソフトバンク,庄子 雄大,1950149,p1950149,stolen_base,1,0.2,,official_boxscore
2026-06-25,2021039050,,,ソフトバンク,庄子 雄大,1950149,p1950149,stolen_base,2,0.2,,official_boxscore
2026-06-25,2021039050,4,表,オリックス,紅林 弘太郎,1900088,p1900088,baserunning_out,0410200,-0.4,チェンジアップ、慌てて戻る（紅林）,result_detail_high_confidence
2026-06-26,2021039054,7,表,日本ハム,矢澤 宏太,2106284,p2106284,caught_stealing,0710400,-0.4,144km/h ストレート、リプレー検証後判定変わらず、盗塁失敗（矢澤）、日本ハム・残り1回,result_detail_high_confidence
2026-06-27,2021039058,2,表,阪神,木浪 聖也,1800067,p1800067,caught_stealing,0210500,-0.4,135km/h ツーシーム、バント空振り、スクイズ失敗、挟まれる（木浪）、盗塁失敗（木浪）,result_detail_high_confidence
2026-06-27,2021039058,7,裏,広島,石原 貴規,1900056,p1900056,caught_stealing,0720300,-0.4,カットボール、ランエンドヒット、盗塁失敗（石原）,result_detail_high_confidence
2026-06-27,2021039058,9,表,阪神,髙寺 望夢,2000057,p2000057,caught_stealing,0910300,-0.4,132km/h スライダー、ランエンドヒット、盗塁失敗（髙寺）,result_detail_high_confidence
2026-06-27,2021039059,5,裏,西武,石井 一成,1600134,p1600134,caught_stealing,0520400,-0.4,125km/h チェンジアップ、ヘッドスライディング（石井）、盗塁失敗（石井）,result_detail_high_confidence
2026-06-27,2021039061,8,表,楽天,平良 竜哉,2105283,p2105283,baserunning_out,0810500,-0.4,"139km/h フォーク、３・本塁間タッチアウト（平良）、スクイズ失敗、挟まれる（平良）、ランナー1,3塁",result_detail_high_confidence
2026-06-28,2021039062,,,中日,福永 裕基,2103780,p2103780,stolen_base,1,0.2,,official_boxscore
2026-06-28,2021039062,,,ヤクルト,塩見 泰隆,1700087,p1700087,stolen_base,1,0.2,,official_boxscore
2026-06-28,2021039062,,,ヤクルト,岩田 幸宏,2103917,p2103917,stolen_base,1,0.2,,official_boxscore
2026-06-28,2021039063,4,表,巨人,浅野 翔吾,2102410,p2102410,caught_stealing,0410500,-0.4,145km/h ストレート、盗塁失敗（浅野）,result_detail_high_confidence
2026-06-28,2021039065,,,西武,滝澤 夏央,2103618,p2103618,stolen_base,1,0.2,,official_boxscore
2026-06-28,2021039066,,,ソフトバンク,周東 佑京,1700135,p1700135,stolen_base,1,0.2,,official_boxscore
2026-06-28,2021039067,,,オリックス,渡部 遼人,2103747,p2103747,stolen_base,1,0.2,,official_boxscore
2026-06-28,2021039067,6,表,楽天,村林 一輝,1600007,p1600007,baserunning_out,0610600,-0.4,143km/h シュート、１・２塁間タッチアウト（村林）、挟まれる（村林）,result_detail_high_confidence
2026-06-30,2021039068,,,ヤクルト,岩田 幸宏,2103917,p2103917,stolen_base,1,0.2,,official_boxscore
2026-06-30,2021039068,,,ヤクルト,石井 巧,1850772,p1850772,stolen_base,1,0.2,,official_boxscore
2026-06-30,2021039068,,,巨人,松本 剛,1100095,p1100095,stolen_base,1,0.2,,official_boxscore
2026-06-30,2021039068,,,巨人,増田 大輝,1500054,p1500054,stolen_base,1,0.2,,official_boxscore
2026-06-30,2021039069,3,表,広島,大盛 穂,1800079,p1800079,caught_stealing,0310500,-0.4,146km/h ツーシーム、ダブルスチール、ディレイドスチール、挟まれる（大盛）、盗塁失敗（大盛）,result_detail_high_confidence
2026-06-30,2021039070,,,中日,村松 開人,1750223,p1750223,stolen_base,1,0.2,,official_boxscore
2026-06-30,2021039070,,,中日,板山 祐太郎,1500091,p1500091,stolen_base,1,0.2,,official_boxscore
2026-06-30,2021039071,,,日本ハム,水野 達稀,1851204,p1851204,stolen_base,1,0.2,,official_boxscore
2026-06-30,2021039071,,,日本ハム,カストロ,2108090,p2108090,stolen_base,1,0.2,,official_boxscore
2026-06-30,2021039071,1,裏,日本ハム,水谷 瞬,1800110,p1800110,caught_stealing,0120200,-0.4,146km/h ツーシーム、盗塁失敗（水谷）,result_detail_high_confidence
2026-06-30,2021039073,,,西武,滝澤 夏央,2103618,p2103618,stolen_base,1,0.2,,official_boxscore
2026-06-30,2021039073,,,ソフトバンク,庄子 雄大,1950149,p1950149,stolen_base,1,0.2,,official_boxscore
2026-06-30,2021039073,,,ソフトバンク,庄子 雄大,1950149,p1950149,stolen_base,2,0.2,,official_boxscore
2026-06-30,2021039073,3,表,西武,西川 愛也,1700122,p1700122,baserunning_out,0310300,-0.4,カットボール、好プレイ（周東）、慌てて戻る（西川）,result_detail_high_confidence
2026-07-01,2021039074,,,巨人,浦田 俊輔,1951153,p1951153,stolen_base,1,0.2,,official_boxscore
2026-07-01,2021039074,1,裏,巨人,松本 剛,1100095,p1100095,baserunning_out,0120500,-0.4,"130km/h スライダー、３・本塁間タッチアウト（松本）、内野前進、挟まれる（松本）、走路をはみ出る（松本）、ランナー1,3塁",result_detail_high_confidence
2026-07-01,2021039074,3,表,ヤクルト,長岡 秀樹,1900028,p1900028,baserunning_out,0310500,-0.4,"148km/h ストレート、３塁上タッチアウト（サンタナ）、内野前進、挟まれる（長岡）、ランナー2,3塁",result_detail_high_confidence
2026-07-01,2021039074,3,裏,巨人,松本 剛,1100095,p1100095,caught_stealing,0320200,-0.4,ディレイドスチール、挟まれる（松本）、盗塁失敗（松本）,result_detail_high_confidence
2026-07-01,2021039076,4,裏,日本ハム,田宮 裕涼,1800095,p1800095,caught_stealing,0420500,-0.4,けん制飛び出し（田宮）、盗塁失敗（田宮）,result_detail_high_confidence
2026-07-01,2021039473,3,裏,ソフトバンク,柳町 達,1900104,p1900104,baserunning_out,0320500,-0.4,131km/h チェンジアップ、スライディングキャッチ（カナリオ）、好プレイ（カナリオ）、慌てて戻る（柳町）,result_detail_high_confidence
2026-07-02,2021039078,,,広島,矢野 雅哉,2000065,p2000065,stolen_base,1,0.2,,official_boxscore
2026-07-02,2021039078,2,表,広島,佐々木 泰,2050203,p2050203,baserunning_out,0210400,-0.4,"136km/h シンカー、３・本塁間タッチアウト（佐々木）、内野前進、挟まれる（佐々木）、ランナー1,2塁",result_detail_high_confidence
2026-07-02,2021039079,,,阪神,植田 海,1400172,p1400172,stolen_base,1,0.2,,official_boxscore
2026-07-02,2021039079,7,裏,阪神,熊谷 敬宥,1700079,p1700079,baserunning_out,0720400,-0.4,130km/h フォーク、３塁上タッチアウト（小野寺）、３・本塁間タッチアウト（熊谷）、内野前進、挟まれる（熊谷）,result_detail_high_confidence
2026-07-02,2021039080,2,表,オリックス,宗 佑磨,1400196,p1400196,baserunning_out,0210400,-0.4,148km/h ツーシーム、詰り、ボテボテ、挟まれる（宗）、タッチをかいくぐる（宗）、ランナー満塁,result_detail_high_confidence
2026-07-02,2021039081,,,ソフトバンク,周東 佑京,1700135,p1700135,stolen_base,1,0.2,,official_boxscore
2026-07-03,2021039082,,,DeNA,勝又 温史,1800046,p1800046,stolen_base,1,0.2,,official_boxscore
2026-07-03,2021039082,,,ヤクルト,モンテル,2107178,p2107178,stolen_base,1,0.2,,official_boxscore
2026-07-03,2021039083,,,中日,村松 開人,1750223,p1750223,stolen_base,1,0.2,,official_boxscore
2026-07-03,2021039084,2,表,広島,坂倉 将吾,1600124,p1600124,caught_stealing,0210200,-0.4,120km/h チェンジアップ、ランエンドヒット、盗塁失敗（坂倉）,result_detail_high_confidence
2026-07-03,2021039084,3,表,広島,モンテロ,1961927,p1961927,baserunning_out,0310700,-0.4,123km/h チェンジアップ、２・３塁間タッチアウト（モンテロ）、フェンス直撃、挟まれる（モンテロ）,result_detail_high_confidence
2026-07-03,2021039084,6,表,広島,矢野 雅哉,2000065,p2000065,baserunning_out,0610400,-0.4,"131km/h スライダー、３・本塁間タッチアウト（矢野）、挟まれる（矢野）、セーフティスクイズ、バント失敗、ランナー2,3塁",result_detail_high_confidence
2026-07-03,2021039085,4,裏,楽天,マッカスカー,2122300,p2122300,baserunning_out,0420300,-0.4,140km/h ストレート、１・２塁間タッチアウト（マッカスカー）、バント構え、挟まれる（マッカスカー）、捕手けん制（田宮）、ランナー2塁,result_detail_high_confidence
2026-07-03,2021039085,6,裏,楽天,中島 大輔,1950278,p1950278,baserunning_out,0620300,-0.4,"カーブ、３・本塁間タッチアウト（中島）、内野中間守備、挟まれる（中島）、ランナー1,2塁",result_detail_high_confidence
2026-07-03,2021039086,1,裏,オリックス,宗 佑磨,1400196,p1400196,caught_stealing,0120200,-0.4,142km/h フォーク、ランエンドヒット、盗塁失敗（宗）,result_detail_high_confidence
2026-07-03,2021039087,,,ソフトバンク,庄子 雄大,1950149,p1950149,stolen_base,1,0.2,,official_boxscore
2026-07-04,2021039089,5,表,巨人,中山 礼都,2000007,p2000007,caught_stealing,0510200,-0.4,135km/h スライダー、盗塁失敗（中山）,result_detail_high_confidence
2026-07-04,2021039089,5,表,巨人,小濱 佑斗,2110991,p2110991,baserunning_out,0510300,-0.4,131km/h スライダー、慌てて戻る（小濱）、リプレー検証後判定変わらず、捕手けん制（加藤）、中日・残り1回,result_detail_high_confidence
2026-07-04,2021039091,,,楽天,中島 大輔,1950278,p1950278,stolen_base,1,0.2,,official_boxscore
2026-07-05,2021039095,5,表,巨人,キャベッジ,2118420,p2118420,baserunning_out,0510400,-0.4,"ストレート、３・本塁間タッチアウト（キャベッジ）、内野前進、挟まれる（キャベッジ）、ランナー1,3塁",result_detail_high_confidence
2026-07-05,2021039096,,,広島,大盛 穂,1800079,p1800079,stolen_base,1,0.2,,official_boxscore
2026-07-05,2021039096,8,表,広島,辰見 鴻之介,2107887,p2107887,caught_stealing,0810600,-0.4,ストレート、ヘッドスライディング（辰見）、リプレー検証後判定変わらず、盗塁失敗（辰見）、広島・残り1回,result_detail_high_confidence
2026-07-05,2021039096,9,表,広島,大盛 穂,1800079,p1800079,baserunning_out,0910400,-0.4,153km/h ツーシーム、落球（小野寺）、１塁上タッチアウト（大盛）、オーバーラン（大盛）,result_detail_high_confidence
2026-07-05,2021039097,,,日本ハム,細川 凌平,2000082,p2000082,stolen_base,1,0.2,,official_boxscore
2026-07-05,2021039097,,,楽天,宗山 塁,1851157,p1851157,stolen_base,1,0.2,,official_boxscore
2026-07-05,2021039098,,,西武,カナリオ,2117028,p2117028,stolen_base,1,0.2,,official_boxscore
2026-07-05,2021039099,,,ソフトバンク,近藤 健介,1100097,p1100097,stolen_base,1,0.2,,official_boxscore
2026-07-05,2021039099,2,裏,ソフトバンク,廣瀨 隆太,1850172,p1850172,baserunning_out,0220200,-0.4,ストレート、バスターエンドラン、慌てて戻る（廣瀨隆）,result_detail_high_confidence
2026-07-05,2021039099,7,裏,ソフトバンク,周東 佑京,1700135,p1700135,caught_stealing,0720400,-0.4,ストレート、盗塁失敗（周東）,result_detail_high_confidence
2026-07-07,2021039100,,,阪神,髙寺 望夢,2000057,p2000057,stolen_base,1,0.2,,official_boxscore
2026-07-07,2021039100,1,裏,巨人,浦田 俊輔,1951153,p1951153,caught_stealing,0120300,-0.4,148km/h ストレート、ディレイドスチール、盗塁失敗（浦田）,result_detail_high_confidence
2026-07-07,2021039101,,,DeNA,宮下 朝陽,2100014,p2100014,stolen_base,1,0.2,,official_boxscore
2026-07-07,2021039101,6,裏,DeNA,筒香 嘉智,1000002,p1000002,baserunning_out,0620300,-0.4,132km/h スライダー、反応良く捕球、慌てて戻る（筒香）,result_detail_high_confidence
2026-07-07,2021039102,,,ヤクルト,岩田 幸宏,2103917,p2103917,stolen_base,1,0.2,,official_boxscore
2026-07-07,2021039102,,,ヤクルト,古賀 優大,1600078,p1600078,stolen_base,1,0.2,,official_boxscore
2026-07-07,2021039103,,,西武,カナリオ,2117028,p2117028,stolen_base,1,0.2,,official_boxscore
2026-07-07,2021039103,3,裏,西武,蛭間 拓哉,1850820,p1850820,baserunning_out,0320400,-0.4,"149km/h ストレート、３・本塁間タッチアウト（蛭間）、挟まれる（蛭間）、ランナー1,3塁",result_detail_high_confidence
2026-07-07,2021039103,8,表,楽天,村林 一輝,1600007,p1600007,baserunning_out,0810200,-0.4,143km/h チェンジアップ、１塁上タッチアウト（村林）、慌てて戻る（村林）,result_detail_high_confidence
2026-07-07,2021039104,,,日本ハム,細川 凌平,2000082,p2000082,stolen_base,1,0.2,,official_boxscore
2026-07-07,2021039105,2,表,ソフトバンク,牧原 大成,1000175,p1000175,baserunning_out,0210500,-0.4,"ツーシーム、３・本塁間タッチアウト（牧原大）、セーフティスクイズ、バント失敗、挟まれる（牧原大）、ランナー2,3塁",result_detail_high_confidence
2026-07-08,2021039107,,,DeNA,松尾 汐恩,2100277,p2100277,stolen_base,1,0.2,,official_boxscore
2026-07-08,2021039108,,,ヤクルト,岩田 幸宏,2103917,p2103917,stolen_base,1,0.2,,official_boxscore
2026-07-08,2021039108,,,広島,辰見 鴻之介,2107887,p2107887,stolen_base,1,0.2,,official_boxscore
2026-07-08,2021039109,,,西武,滝澤 夏央,2103618,p2103618,stolen_base,1,0.2,,official_boxscore
2026-07-08,2021039109,,,西武,渡部 聖弥,1950417,p1950417,stolen_base,1,0.2,,official_boxscore
2026-07-08,2021039109,,,西武,西川 愛也,1700122,p1700122,stolen_base,1,0.2,,official_boxscore
2026-07-08,2021039110,4,裏,ロッテ,友杉 篤輝,2106798,p2106798,caught_stealing,0420400,-0.4,132km/h カットボール、ランエンドヒット、送球がバウンド（田宮）、リプレー検証後判定変わらず、盗塁失敗（友杉）、ロッテ・残り1回,result_detail_high_confidence
2026-07-08,2021039111,,,ソフトバンク,庄子 雄大,1950149,p1950149,stolen_base,1,0.2,,official_boxscore
2026-07-09,2021039114,,,広島,久保 修,2107875,p2107875,stolen_base,1,0.2,,official_boxscore
2026-07-09,2021039114,,,広島,大盛 穂,1800079,p1800079,stolen_base,1,0.2,,official_boxscore
2026-07-10,2021039115,,,巨人,浦田 俊輔,1951153,p1951153,stolen_base,1,0.2,,official_boxscore
2026-07-10,2021039115,,,巨人,浦田 俊輔,1951153,p1951153,stolen_base,2,0.2,,official_boxscore
2026-07-10,2021039115,3,裏,DeNA,宮﨑 敏郎,1200053,p1200053,caught_stealing,0320400,-0.4,152km/h ストレート、ランエンドヒット、盗塁失敗（宮﨑）,result_detail_high_confidence
2026-07-10,2021039115,4,裏,DeNA,蝦名 達夫,1900035,p1900035,caught_stealing,0420300,-0.4,151km/h ストレート、ヒットエンドラン、盗塁失敗（蝦名）,result_detail_high_confidence
2026-07-10,2021039115,7,表,巨人,リチャード,1700136,p1700136,baserunning_out,0710500,-0.4,フォーク、慌てて戻る（リチャード）,result_detail_high_confidence
2026-07-10,2021039116,3,表,広島,佐々木 泰,2050203,p2050203,caught_stealing,0310200,-0.4,ストレート、バスターエンドラン、盗塁失敗（佐々木）,result_detail_high_confidence
2026-07-10,2021039117,,,阪神,熊谷 敬宥,1700079,p1700079,stolen_base,1,0.2,,official_boxscore
2026-07-10,2021039118,,,西武,渡部 聖弥,1950417,p1950417,stolen_base,1,0.2,,official_boxscore
2026-07-10,2021039118,4,裏,日本ハム,万波 中正,1800093,p1800093,caught_stealing,0420300,-0.4,142km/h ツーシーム、ヒットエンドラン、挟まれる（万波）、盗塁失敗（万波）,result_detail_high_confidence
2026-07-10,2021039119,,,オリックス,紅林 弘太郎,1900088,p1900088,stolen_base,1,0.2,,official_boxscore
2026-07-10,2021039120,,,ソフトバンク,周東 佑京,1700135,p1700135,stolen_base,1,0.2,,official_boxscore
2026-07-11,2021039121,,,巨人,浦田 俊輔,1951153,p1951153,stolen_base,1,0.2,,official_boxscore
2026-07-11,2021039123,9,裏,阪神,髙寺 望夢,2000057,p2000057,caught_stealing,0920200,-0.4,151km/h ストレート、ヘッドスライディング（髙寺）、リプレー検証後判定変わらず、盗塁失敗（髙寺）、阪神・残り1回,result_detail_high_confidence
2026-07-11,2021039124,,,日本ハム,細川 凌平,2000082,p2000082,stolen_base,1,0.2,,official_boxscore
2026-07-11,2021039124,5,裏,日本ハム,万波 中正,1800093,p1800093,baserunning_out,0520500,-0.4,"シンカー、好返球（西川）、慌てて戻る（万波）、ランナー1,3塁",result_detail_high_confidence
2026-07-11,2021039125,4,表,オリックス,野口 智哉,1751068,p1751068,caught_stealing,0410500,-0.4,129km/h チェンジアップ、ランエンドヒット、盗塁失敗（野口）,result_detail_high_confidence
2026-07-11,2021039126,9,表,楽天,中島 大輔,1950278,p1950278,baserunning_out,0910400,-0.4,ストレート、３塁上タッチアウト（中島）、オーバーラン（中島）,result_detail_high_confidence
2026-07-12,2021039127,,,巨人,浦田 俊輔,1951153,p1951153,stolen_base,1,0.2,,official_boxscore
2026-07-12,2021039127,3,表,巨人,キャベッジ,2118420,p2118420,caught_stealing,0310300,-0.4,112km/h カーブ、ランエンドヒット、ヘッドスライディング（キャベッジ）、盗塁失敗（キャベッジ）,result_detail_high_confidence
2026-07-12,2021039129,,,ヤクルト,岩田 幸宏,2103917,p2103917,stolen_base,1,0.2,,official_boxscore
2026-07-12,2021039129,4,表,ヤクルト,長岡 秀樹,1900028,p1900028,caught_stealing,0410200,-0.4,144km/h ストレート、バスター、ハーフスイング、盗塁失敗（長岡）,result_detail_high_confidence
2026-07-12,2021039130,6,表,西武,カナリオ,2117028,p2117028,caught_stealing,0610300,-0.4,136km/h カットボール、盗塁失敗（カナリオ）,result_detail_high_confidence
2026-07-12,2021039132,,,ソフトバンク,周東 佑京,1700135,p1700135,stolen_base,1,0.2,,official_boxscore
2026-07-14,2021039136,3,裏,日本ハム,水野 達稀,1851204,p1851204,caught_stealing,0320300,-0.4,ストレート、ランエンドヒット、ピッチアウト、盗塁失敗（水野）,result_detail_high_confidence
2026-07-14,2021039137,5,表,オリックス,来田 涼斗,2000098,p2000098,caught_stealing,0510300,-0.4,ストレート、ランエンドヒット、盗塁失敗（来田）,result_detail_high_confidence
2026-07-14,2021039138,,,ロッテ,小川 龍成,2000089,p2000089,stolen_base,1,0.2,,official_boxscore
2026-07-14,2021039138,1,表,ロッテ,藤原 恭大,1800050,p1800050,baserunning_out,0110300,-0.4,132km/h スイーパー、慌てて戻る（藤原）,result_detail_high_confidence
2026-07-14,2021039138,3,裏,西武,西川 愛也,1700122,p1700122,caught_stealing,0320400,-0.4,140km/h チェンジアップ、セーフティバント、バント構え、盗塁失敗（西川）,result_detail_high_confidence
2026-07-15,2021039139,,,巨人,松本 剛,1100095,p1100095,stolen_base,1,0.2,,official_boxscore
2026-07-15,2021039139,,,巨人,門脇 誠,2107874,p2107874,stolen_base,1,0.2,,official_boxscore
2026-07-15,2021039139,5,表,巨人,浦田 俊輔,1951153,p1951153,caught_stealing,0510500,-0.4,ストレート、ピッチアウト、リプレー検証後判定変わらず、盗塁失敗（浦田）、巨人・残り1回,result_detail_high_confidence
2026-07-15,2021039140,,,中日,福永 裕基,2103780,p2103780,stolen_base,1,0.2,,official_boxscore
2026-07-15,2021039140,5,裏,中日,細川 成也,1600085,p1600085,caught_stealing,0520200,-0.4,148km/h ストレート、ランエンドヒット、盗塁失敗（細川）,result_detail_high_confidence
2026-07-15,2021039142,,,ソフトバンク,周東 佑京,1700135,p1700135,stolen_base,1,0.2,,official_boxscore
2026-07-15,2021039142,,,ソフトバンク,牧原 大成,1000175,p1000175,stolen_base,1,0.2,,official_boxscore
2026-07-15,2021039143,,,オリックス,宗 佑磨,1400196,p1400196,stolen_base,1,0.2,,official_boxscore
2026-07-15,2021039143,5,裏,楽天,中島 大輔,1950278,p1950278,caught_stealing,0520400,-0.4,ストレート、盗塁を助ける空振り、盗塁失敗（中島）,result_detail_high_confidence
2026-07-15,2021039144,,,ロッテ,藤原 恭大,1800050,p1800050,stolen_base,1,0.2,,official_boxscore
2026-07-15,2021039144,,,西武,滝澤 夏央,2103618,p2103618,stolen_base,1,0.2,,official_boxscore
2026-07-15,2021039144,,,西武,岸 潤一郎,1900068,p1900068,stolen_base,1,0.2,,official_boxscore
2026-07-16,2021039145,,,巨人,松本 剛,1100095,p1100095,stolen_base,1,0.2,,official_boxscore
2026-07-16,2021039145,,,ヤクルト,岩田 幸宏,2103917,p2103917,stolen_base,1,0.2,,official_boxscore
2026-07-16,2021039145,,,ヤクルト,岩田 幸宏,2103917,p2103917,stolen_base,2,0.2,,official_boxscore
2026-07-16,2021039145,1,表,巨人,松本 剛,1100095,p1100095,caught_stealing,0110300,-0.4,スライダー、ランエンドヒット、盗塁失敗（松本）,result_detail_high_confidence
2026-07-16,2021039145,1,裏,ヤクルト,長岡 秀樹,1900028,p1900028,caught_stealing,0120200,-0.4,チェンジアップ、ランエンドヒット、盗塁失敗（長岡）,result_detail_high_confidence
2026-07-16,2021039146,4,表,阪神,森下 翔太,1850183,p1850183,baserunning_out,0410300,-0.4,138km/h カットボール、慌てて戻る（森下）,result_detail_high_confidence
2026-07-16,2021039147,5,裏,日本ハム,水谷 瞬,1800110,p1800110,caught_stealing,0520400,-0.4,128km/h スライダー、ランエンドヒット、盗塁失敗（水谷）,result_detail_high_confidence
2026-07-16,2021039148,1,表,オリックス,山中 稜真,1750667,p1750667,caught_stealing,0110400,-0.4,ストレート、ランエンドヒット、送球がバウンド（堀内）、盗塁失敗（山中）,result_detail_high_confidence
2026-07-16,2021039148,6,表,オリックス,中川 圭太,1800104,p1800104,baserunning_out,0610800,-0.4,ストレート、３・本塁間タッチアウト（中川）、挟まれる（中川）,result_detail_high_confidence
2026-07-17,2021039150,,,巨人,浦田 俊輔,1951153,p1951153,stolen_base,1,0.2,,official_boxscore
2026-07-17,2021039151,,,DeNA,梶原 昂希,2103703,p2103703,stolen_base,1,0.2,,official_boxscore
2026-07-17,2021039151,3,裏,DeNA,宮﨑 敏郎,1200053,p1200053,baserunning_out,0320500,-0.4,136km/h スライダー、２・３塁間タッチアウト（宮﨑）、挟まれる（宮﨑）、ランナー2塁,result_detail_high_confidence
2026-07-18,2021039153,,,巨人,浦田 俊輔,1951153,p1951153,stolen_base,1,0.2,,official_boxscore
2026-07-18,2021039154,,,ヤクルト,丸山 和郁,1650522,p1650522,stolen_base,1,0.2,,official_boxscore
2026-07-18,2021039154,1,表,ヤクルト,長岡 秀樹,1900028,p1900028,caught_stealing,0110300,-0.4,133km/h カットボール、ランエンドヒット、ヘッドスライディング（長岡）、盗塁失敗（長岡）,result_detail_high_confidence
2026-07-18,2021039155,3,表,阪神,近本 光司,1800065,p1800065,caught_stealing,0310200,-0.4,144km/h ストレート、盗塁失敗（近本）,result_detail_high_confidence
2026-07-18,2021039156,,,楽天,平良 竜哉,2105283,p2105283,stolen_base,1,0.2,,official_boxscore
2026-07-18,2021039158,,,日本ハム,五十幡 亮汰,2000080,p2000080,stolen_base,1,0.2,,official_boxscore
2026-07-18,2021039158,,,日本ハム,水野 達稀,1851204,p1851204,stolen_base,1,0.2,,official_boxscore
2026-07-18,2021039158,,,日本ハム,水野 達稀,1851204,p1851204,stolen_base,2,0.2,,official_boxscore
2026-07-18,2021039158,,,日本ハム,野村 佑希,1800091,p1800091,stolen_base,1,0.2,,official_boxscore
2026-07-18,2021039158,5,裏,オリックス,太田 椋,1800098,p1800098,baserunning_out,0520200,-0.4,スイーパー、慌てて戻る（太田）,result_detail_high_confidence
2026-07-19,2021039159,,,中日,田中 幹也,1750701,p1750701,stolen_base,1,0.2,,official_boxscore
2026-07-19,2021039159,,,巨人,吉川 尚輝,1600059,p1600059,stolen_base,1,0.2,,official_boxscore
2026-07-19,2021039162,,,楽天,村林 一輝,1600007,p1600007,stolen_base,1,0.2,,official_boxscore
2026-07-19,2021039162,,,楽天,武藤 敦貴,1900115,p1900115,stolen_base,1,0.2,,official_boxscore
2026-07-19,2021039162,6,表,西武,林 安可,1660299,p1660299,baserunning_out,0610200,-0.4,スライダー、挟まれる（林安可）,result_detail_high_confidence
2026-07-19,2021039163,6,表,ソフトバンク,近藤 健介,1100097,p1100097,baserunning_out,0610300,-0.4,148km/h ストレート、痛烈な当たり、慌てて戻る（近藤）、悔しがる（栗原）,result_detail_high_confidence
2026-07-19,2021039164,9,表,日本ハム,矢澤 宏太,2106284,p2106284,caught_stealing,0910300,-0.4,133km/h カットボール、盗塁失敗（矢澤）,result_detail_high_confidence
2026-07-20,2021039165,7,裏,巨人,泉口 友汰,1750321,p1750321,caught_stealing,0720300,-0.4,128km/h チェンジアップ、ランエンドヒット、ワンバウンド、盗塁失敗（泉口）,result_detail_high_confidence
2026-07-20,2021039167,,,DeNA,三森 大貴,1600167,p1600167,stolen_base,1,0.2,,official_boxscore
2026-07-20,2021039167,,,阪神,福島 圭音,2110225,p2110225,stolen_base,1,0.2,,official_boxscore
2026-07-20,2021039168,,,西武,外崎 修汰,1400184,p1400184,stolen_base,1,0.2,,official_boxscore
2026-07-20,2021039168,,,楽天,平良 竜哉,2105283,p2105283,stolen_base,1,0.2,,official_boxscore
2026-07-20,2021039169,,,ソフトバンク,川村 友斗,1650813,p1650813,stolen_base,1,0.2,,official_boxscore
2026-07-20,2021039169,,,ソフトバンク,周東 佑京,1700135,p1700135,stolen_base,1,0.2,,official_boxscore
2026-07-20,2021039169,,,ソフトバンク,庄子 雄大,1950149,p1950149,stolen_base,1,0.2,,official_boxscore
2026-07-20,2021039169,4,表,ソフトバンク,山本 恵大,2103876,p2103876,baserunning_out,0410400,-0.4,157km/h ストレート、痛烈な当たり、野手の正面をつく、慌てて戻る（山本恵）,result_detail_high_confidence
2026-07-20,2021039170,,,オリックス,渡部 遼人,2103747,p2103747,stolen_base,1,0.2,,official_boxscore
2026-07-21,2021039171,,,巨人,門脇 誠,2107874,p2107874,stolen_base,1,0.2,,official_boxscore
2026-07-21,2021039171,3,裏,巨人,笹原 操希,2100225,p2100225,caught_stealing,0320200,-0.4,ディレイドスチール、盗塁失敗（笹原）,result_detail_high_confidence
2026-07-21,2021039172,7,表,中日,木下 拓哉,1500076,p1500076,baserunning_out,0710400,-0.4,"ストレート、３・本塁間タッチアウト（木下）、内野前進、挟まれる（木下）、ランナー1,2塁",result_detail_high_confidence
2026-07-21,2021039173,,,DeNA,牧 秀悟,2000035,p2000035,stolen_base,1,0.2,,official_boxscore
